,source,target
10139,STR,ADB
10140,STR,FMO
10141,STR,MAH
10142,STR,SID
10143,STR,BVC
10144,LIN,OLB
10145,LIN,NAP
10146,LIN,BRI
10147,LIN,CAG
10148,LIN,CTA
10149,LIN,DUB
10150,LIN,PMO
10151,LIN,SUF
10152,LIN,LCY
10153,LIN,AHO
10154,LIN,CIY
10155,LIN,OTP
10156,LIN,PSR
10157,LIN,REG
10158,LIN,TRS
10159,BGY,BRS
10160,BGY,TIA
10161,BGY,ACE
10162,BGY,AHO
10163,BGY,BLL
10164,BGY,BRE
10165,BGY,BRI
10166,BGY,BTS
10167,BGY,BVA
10168,BGY,CAG
10169,BGY,CHQ
10170,BGY,CRL
10171,BGY,CTA
10172,BGY,DUB
10173,BGY,EIN
10174,BGY,EMA
10175,BGY,FEZ
10176,BGY,FUE
10177,BGY,GRO
10178,BGY,GSE
10179,BGY,HHN
10180,BGY,IBZ
10181,BGY,KRK
10182,BGY,LBA
10183,BGY,LBC
10184,BGY,LDE
10185,BGY,LPP
10186,BGY,NRN
10187,BGY,NYO
10188,BGY,OPO
10189,BGY,PMO
10190,BGY,PSR
10191,BGY,RAK
10192,BGY,RYG
10193,BGY,SCQ
10194,BGY,SDR
10195,BGY,STN
10196,BGY,SUF
10197,BGY,SVQ
10198,BGY,TMP
10199,BGY,TPS
10200,BGY,WMI
10201,BGY,WRO
10202,BGY,ZAZ
10203,BGY,OMO
10204,BGY,ARW
10205,BGY,CLJ
10206,BGY,CRA
10207,BGY,GDN
10208,BGY,KTW
10209,BGY,OTP
10210,BGY,SKP
10211,BGY,SOF
10212,BGY,TSR
10213,BGY,LWO
10214,BLQ,BOD
10215,BLQ,BRS
10216,BLQ,OLB
10217,BLQ,LYS
10218,BLQ,CTA
10219,BLQ,TIA
10220,BLQ,IAS
10221,BLQ,DUB
10222,BLQ,ACE
10223,BLQ,AHO
10224,BLQ,BRI
10225,BLQ,BVA
10226,BLQ,CRL
10227,BLQ,EDI
10228,BLQ,IBZ
10229,BLQ,KRK
10230,BLQ,NRN
10231,BLQ,OPO
10232,BLQ,PMO
10233,BLQ,RYG
10234,BLQ,STN
10235,BLQ,SUF
10236,BLQ,SVQ
10237,BLQ,TPS
10238,BLQ,WMI
10239,BLQ,WRO
10240,BLQ,EIN
10241,BLQ,CAG
10242,BLQ,ZAG
10243,BLQ,CLJ
10244,BLQ,OTP
10245,BLQ,SOF
10246,BLQ,TSR
10247,BVA,ZAD
10248,BVA,NDR
10249,BVA,TNG
10250,BVA,TSF
10251,BVA,FEZ
10252,BVA,BEG
10253,BVA,BRI
10254,BVA,CAG
10255,BVA,DUB
10256,BVA,FAO
10257,BVA,PSA
10258,BVA,RAK
10259,BVA,KTW
10260,BVA,POZ
10261,BVA,WRO
10262,BVA,KRK
10263,BVA,ACE
10264,BVA,AHO
10265,BVA,BTS
10266,BVA,BZR
10267,BVA,CIA
10268,BVA,GRO
10269,BVA,GSE
10270,BVA,NYO
10271,BVA,OPO
10272,BVA,OUD
10273,BVA,PSR
10274,BVA,RBA
10275,BVA,RYG
10276,BVA,SNN
10277,BVA,SVQ
10278,BVA,TPS
10279,BVA,TRS
10280,BVA,WMI
10281,BVA,ZAZ
10282,BVA,RZE
10283,BVA,CLJ
10284,BVA,GDN
10285,BVA,OTP
10286,BVA,SOF
10287,BVA,TGM
10288,BVA,TSR
10289,CIA,BOD
10290,CIA,FMM
10291,CIA,BRI
10292,CIA,CAG
10293,CIA,DUB
10294,CIA,EDI
10295,CIA,IBZ
10296,CIA,RAK
10297,CIA,STN
10298,CIA,KTW
10299,CIA,POZ
10300,CIA,WRO
10301,CIA,KRK
10302,CIA,OTP
10303,CIA,CHQ
10304,CIA,MRS
10305,CIA,OPO
10306,CIA,SVQ
10307,CIA,BLL
10308,CIA,AHO
10309,CIA,CIY
10310,CIA,CLJ
10311,CIA,TSR
10312,CIA,EMA
10313,CIA,GSE
10314,CIA,BTS
10315,CIA,RYG
10316,CIA,TPS
10317,CIA,CRL
10318,CIA,EIN
10319,CIA,HHN
10320,CIA,NRN
10321,CIA,PIK
10322,CIA,SDR
10323,CIA,NYO
10324,CIA,WMI
10325,CRL,BOD
10326,CRL,ZAD
10327,CRL,NDR
10328,CRL,TNG
10329,CRL,MPL
10330,CRL,TSF
10331,CRL,FEZ
10332,CRL,SKP
10333,CRL,AOI
10334,CRL,BEG
10335,CRL,BRI
10336,CRL,CAG
10337,CRL,DUB
10338,CRL,EDI
10339,CRL,FAO
10340,CRL,IBZ
10341,CRL,PSA
10342,CRL,RAK
10343,CRL,SUF
10344,CRL,TRN
10345,CRL,KRK
10346,CRL,OTP
10347,CRL,CHQ
10348,CRL,MRS
10349,CRL,SOF
10350,CRL,ZTH
10351,CRL,OPO
10352,CRL,BIQ
10353,CRL,FSC
10354,CRL,LRH
10355,CRL,PGF
10356,CRL,RDZ
10357,CRL,ACE
10358,CRL,FUE
10359,CRL,LEI
10360,CRL,SVQ
10361,CRL,VOL
10362,CRL,LJU
10363,CRL,RBA
10364,CRL,EGC
10365,CRL,AGA
10366,CRL,OUD
10367,CRL,AHO
10368,CRL,CIY
10369,CRL,CLJ
10370,CRL,TRS
10371,CRL,PSR
10372,CRL,BTS
10373,CRL,RYG
10374,CRL,TPS
10375,CRL,CCF
10376,CRL,FNI
10377,CRL,GRO
10378,CRL,NYO
10379,CRL,PEG
10380,CRL,REU
10381,CRL,SDR
10382,CRL,WMI
10383,CRL,ZAZ
10384,EIN,NAP
10385,EIN,TSF
10386,EIN,FEZ
10387,EIN,SKP
10388,EIN,BEG
10389,EIN,CTA
10390,EIN,DUB
10391,EIN,FAO
10392,EIN,IBZ
10393,EIN,PSA
10394,EIN,RAK
10395,EIN,STN
10396,EIN,KTW
10397,EIN,KRK
10398,EIN,BJV
10399,EIN,OTP
10400,EIN,CHQ
10401,EIN,MRS
10402,EIN,SOF
10403,EIN,OPO
10404,EIN,RTM
10405,EIN,ACE
10406,EIN,GDN
10407,EIN,INN
10408,EIN,SVQ
10409,EIN,AHO
10410,EIN,CLJ
10411,EIN,NOC
10412,EIN,MJV
10413,EIN,TPS
10414,EIN,CCF
10415,EIN,GRO
10416,EIN,REU
10417,EIN,WMI
10418,EIN,GRQ
10419,EIN,DEB
10420,GRO,BRS
10421,GRO,FMM
10422,GRO,BRE
10423,GRO,CAG
10424,GRO,DUB
10425,GRO,IBZ
10426,GRO,PSA
10427,GRO,RAK
10428,GRO,STN
10429,GRO,DTM
10430,GRO,POZ
10431,GRO,WRO
10432,GRO,KRK
10433,GRO,LBA
10434,GRO,NCL
10435,GRO,RTM
10436,GRO,FMO
10437,GRO,MAH
10438,GRO,BLL
10439,GRO,RBA
10440,GRO,TMP
10441,GRO,AHO
10442,GRO,PSR
10443,GRO,EMA
10444,GRO,BTS
10445,GRO,BOH
10446,GRO,TPS
10447,GRO,HHN
10448,GRO,LTN
10449,GRO,NRN
10450,GRO,GRQ
10451,GRO,LPP
10452,GRO,MST
10453,GRO,SFT
10454,GRO,LWO
10455,PSA,BRS
10456,PSA,TRF
10457,PSA,FEZ
10458,PSA,BRI
10459,PSA,CAG
10460,PSA,CTA
10461,PSA,DUB
10462,PSA,EDI
10463,PSA,IBZ
10464,PSA,PMO
10465,PSA,TIA
10466,PSA,AHO
10467,PSA,BLL
10468,PSA,BOH
10469,PSA,CIY
10470,PSA,EMA
10471,PSA,FUE
10472,PSA,GDN
10473,PSA,GSE
10474,PSA,HAU
10475,PSA,HHN
10476,PSA,KRK
10477,PSA,LBA
10478,PSA,LBC
10479,PSA,LPL
10480,PSA,NRN
10481,PSA,NYO
10482,PSA,RAK
10483,PSA,STN
10484,PSA,SUF
10485,PSA,SVQ
10486,PSA,TPS
10487,PSA,WMI
10488,PSA,NCL
10489,PSA,LTN
10490,PSA,OTP
10491,STN,BOD
10492,STN,TRF
10493,STN,ZAD
10494,STN,FMM
10495,STN,NAP
10496,STN,SZG
10497,STN,LYS
10498,STN,TSF
10499,STN,FEZ
10500,STN,BSL
10501,STN,AOI
10502,STN,HAJ
10503,STN,BIO
10504,STN,BRE
10505,STN,BRI
10506,STN,CAG
10507,STN,DBV
10508,STN,DUB
10509,STN,EDI
10510,STN,FAO
10511,STN,IBZ
10512,STN,PMO
10513,STN,RAK
10514,STN,DND
10515,STN,AAR
10516,STN,ACE
10517,STN,AHO
10518,STN,BIQ
10519,STN,BLL
10520,STN,BRQ
10521,STN,BTS
10522,STN,BVE
10523,STN,BZG
10524,STN,CCF
10525,STN,CHQ
10526,STN,CIY
10527,STN,DNR
10528,STN,DTM
10529,STN,EFL
10530,STN,EGC
10531,STN,FUE
10532,STN,GDN
10533,STN,GSE
10534,STN,HAU
10535,STN,HHN
10536,STN,KIR
10537,STN,KRK
10538,STN,KTW
10539,STN,KUN
10540,STN,LDE
10541,STN,LDY
10542,STN,LEI
10543,STN,LIG
10544,STN,LNZ
10545,STN,LRH
10546,STN,LUZ
10547,STN,MJV
10548,STN,MMX
10549,STN,MRS
10550,STN,NOC
10551,STN,NRN
10552,STN,NUE
10553,STN,NYO
10554,STN,OPO
10555,STN,ORK
10556,STN,OSI
10557,STN,OSR
10558,STN,OTP
10559,STN,PDV
10560,STN,PEG
10561,STN,PGF
10562,STN,PIS
10563,STN,PMF
10564,STN,POZ
10565,STN,PSR
10566,STN,RBA
10567,STN,RDZ
10568,STN,REU
10569,STN,RYG
10570,STN,RZE
10571,STN,SCQ
10572,STN,SDR
10573,STN,SFT
10574,STN,SNN
10575,STN,SUF
10576,STN,SVQ
10577,STN,SXB
10578,STN,SZZ
10579,STN,TLN
10580,STN,TMP
10581,STN,TRN
10582,STN,TRS
10583,STN,TUF
10584,STN,VST
10585,STN,WMI
10586,STN,WRO
10587,STN,XRY
10588,STN,ZAZ
10589,STN,GCI
10590,STN,JER
10591,STN,ADB
10592,STN,MAH
10593,STN,BFS
10594,STN,BJV
10595,STN,GLA
10596,STN,LJU
10597,STN,OVD
10598,STN,SOF
10599,TRN,OLB
10600,TRN,NAP
10601,TRN,BRI
10602,TRN,CAG
10603,TRN,CTA
10604,TRN,PMO
10605,TRN,SUF
10606,TRN,AHO
10607,TRN,IAS
10608,TRN,REG
10609,TRN,TIA
10610,TRN,TPS
10611,TSF,BRS
10612,TSF,AHO
10613,TSF,BLL
10614,TSF,BRE
10615,TSF,BRI
10616,TSF,CAG
10617,TSF,CHQ
10618,TSF,CTA
10619,TSF,DUB
10620,TSF,EMA
10621,TSF,HHN
10622,TSF,LBA
10623,TSF,NRN
10624,TSF,NYO
10625,TSF,PMO
10626,TSF,RYG
10627,TSF,SUF
10628,TSF,TPS
10629,TSF,CLJ
10630,TSF,OTP
10631,TSF,SKP
10632,TSF,TSR
10633,TSF,LWO
10634,BSL,BOD
10635,BSL,DRS
10636,BSL,OLB
10637,BSL,NAP
10638,BSL,MPL
10639,BSL,TLS
10640,BSL,CTA
10641,BSL,IBZ
10642,BSL,DUB
10643,BSL,LCY
10644,BSL,ADB
10645,BSL,DJE
10646,BSL,AJA
10647,BSL,CAG
10648,BSL,EDI
10649,BSL,FAO
10650,BSL,FUE
10651,BSL,KEF
10652,BSL,KRK
10653,BSL,NTE
10654,BSL,OPO
10655,BSL,PRN
10656,BSL,RAK
10657,BSL,SCQ
10658,BSL,SPU
10659,BSL,SVQ
10660,BSL,FNC
10661,BSL,ZQW
10662,BOD,LIL
10663,BOD,LYS
10664,BOD,NTE
10665,BOD,SXB
10666,BOD,MRS
10667,BOD,RAK
10668,BOD,BES
10669,BOD,RNS
10670,BOD,DUB
10671,BOD,EDI
10672,BOD,OPO
10673,BOD,SVQ
10674,BOD,YUL
10675,BOD,BRS
10676,BOD,LTN
10677,BOD,AJA
10678,BOD,BIA
10679,BOD,CLY
10680,BOD,FLR
10681,BOD,FSC
10682,BOD,OLB
10683,BOD,PMO
10684,BRS,ABZ
10685,BRS,DUB
10686,BRS,ORK
10687,BRS,SNN
10688,BRS,ACE
10689,BRS,BZR
10690,BRS,CHQ
10691,BRS,EGC
10692,BRS,FAO
10693,BRS,GDN
10694,BRS,IBZ
10695,BRS,KUN
10696,BRS,LIG
10697,BRS,NOC
10698,BRS,POZ
10699,BRS,REU
10700,BRS,RZE
10701,BRS,WMI
10702,BRS,WRO
10703,BRS,GCI
10704,BRS,JER
10705,BRS,CEG
10706,BRS,TLS
10707,BRS,FUE
10708,BRS,MAH
10709,BRS,BFS
10710,BRS,BJV
10711,BRS,EDI
10712,BRS,FNC
10713,BRS,GLA
10714,BRS,INV
10715,BRS,KEF
10716,BRS,KRK
10717,BRS,MJV
10718,BRS,NCL
10719,BRS,RAK
10720,DRS,LCY
10721,EBA,ACH
10722,EBA,FDH
10723,EBA,BRN
10724,SZG,CLY
10725,SZG,FUE
10726,SZG,ACE
10727,SZG,LNZ
10728,PRN,HAJ
10729,PRN,LJU
10730,PRN,ZAG
10731,SKP,FMM
10732,SKP,LJU
10733,SKP,BEG
10734,SKP,ZAG
10735,SKP,DTM
10736,SKP,GSE
10737,SKP,HHN
10738,SKP,LTN
10739,SKP,MLH
10740,SKP,MMX
10741,SKP,NYO
10742,PHL,ORD
10743,PHL,STL
10744,PHL,YUL
10745,PHL,YQB
10746,PHL,PBI
10747,PHL,RSW
10748,PHL,TPA
10749,PHL,JAX
10750,PHL,SXM
10751,PHL,LAS
10752,PHL,YOW
10753,PHL,SAT
10754,PHL,DUB
10755,PHL,CLT
10756,PHL,CVG
10757,PHL,GSO
10758,PHL,GSP
10759,PHL,MSP
10760,PHL,ROA
10761,PHL,SYR
10762,PHL,TYS
10763,PHL,DTW
10764,PHL,MSY
10765,PHL,LGA
10766,PHL,MDT
10767,PHL,BOS
10768,PHL,ALB
10769,PHL,STT
10770,PHL,HPN
10771,PHL,PLS
10772,PHL,ABE
10773,PHL,ART
10774,PHL,AUS
10775,PHL,AVP
10776,PHL,BDA
10777,PHL,BDL
10778,PHL,BGM
10779,PHL,BGR
10780,PHL,BHM
10781,PHL,BNA
10782,PHL,BTV
10783,PHL,BUF
10784,PHL,BWI
10785,PHL,CAE
10786,PHL,CAK
10787,PHL,CHO
10788,PHL,CHS
10789,PHL,CLE
10790,PHL,CMH
10791,PHL,DAY
10792,PHL,DCA
10793,PHL,DEN
10794,PHL,ELM
10795,PHL,ERI
10796,PHL,GCM
10797,PHL,GLA
10798,PHL,HVN
10799,PHL,ILM
10800,PHL,IND
10801,PHL,IPT
10802,PHL,ISP
10803,PHL,ITH
10804,PHL,MBJ
10805,PHL,MCI
10806,PHL,MHT
10807,PHL,MKE
10808,PHL,MYR
10809,PHL,NAS
10810,PHL,ORF
10811,PHL,PDX
10812,PHL,PHF
10813,PHL,PHX
10814,PHL,PIT
10815,PHL,PVD
10816,PHL,PWM
10817,PHL,RDU
10818,PHL,RIC
10819,PHL,ROC
10820,PHL,SAN
10821,PHL,SAV
10822,PHL,SBY
10823,PHL,SCE
10824,PHL,SDF
10825,PHL,SEA
10826,PHL,SFO
10827,PHL,SLC
10828,PHL,SWF
10829,PHL,YHZ
10830,PHL,ELP
10831,PHL,MDW
10832,PHL,ICT
10833,ACE,HAJ
10834,ACE,BHX
10835,ACE,BIO
10836,ACE,BRE
10837,ACE,DUB
10838,ACE,EDI
10839,ACE,GLA
10840,ACE,LBA
10841,ACE,LUX
10842,ACE,NCL
10843,ACE,FUE
10844,ACE,PAD
10845,ACE,ORK
10846,ACE,BOH
10847,ACE,EMA
10848,ACE,HHN
10849,ACE,LPL
10850,ACE,LTN
10851,ACE,NOC
10852,ACE,NRN
10853,ACE,PIK
10854,ACE,SCQ
10855,ACE,SDR
10856,ACE,SNN
10857,ACE,SVQ
10858,ACE,ZAZ
10859,ACE,BFS
10860,ACE,BLK
10861,ACE,OVD
10862,CTA,NAP
10863,CTA,LYS
10864,CTA,AOI
10865,CTA,HAJ
10866,CTA,BRI
10867,CTA,DUB
10868,CTA,LMP
10869,CTA,MRS
10870,CTA,PMO
10871,CTA,SUF
10872,CTA,FLR
10873,CTA,LUX
10874,CTA,LTN
10875,CTA,OTP
10876,FNC,HAJ
10877,FNC,BHX
10878,FNC,BRE
10879,FNC,OPO
10880,FNC,GLA
10881,FNC,LBA
10882,FNC,LUX
10883,FNC,EMA
10884,FNC,PDL
10885,FUE,HAJ
10886,FUE,BHX
10887,FUE,BIO
10888,FUE,BRE
10889,FUE,DUB
10890,FUE,EDI
10891,FUE,NUE
10892,FUE,NTE
10893,FUE,LIL
10894,FUE,GLA
10895,FUE,LBA
10896,FUE,LUX
10897,FUE,NCL
10898,FUE,PAD
10899,FUE,BOH
10900,FUE,EMA
10901,FUE,LPL
10902,FUE,LTN
10903,FUE,NRN
10904,FUE,ORK
10905,FUE,PIK
10906,FUE,SNN
10907,FUE,ERF
10908,FUE,ZQW
10909,IBZ,FDH
10910,IBZ,HAJ
10911,IBZ,BHX
10912,IBZ,BIO
10913,IBZ,BRE
10914,IBZ,DUB
10915,IBZ,FMO
10916,IBZ,NUE
10917,IBZ,PAD
10918,IBZ,LCY
10919,IBZ,BOH
10920,IBZ,EMA
10921,IBZ,HHN
10922,IBZ,LBA
10923,IBZ,LPL
10924,IBZ,MRS
10925,IBZ,NRN
10926,IBZ,PIK
10927,IBZ,MAH
10928,IBZ,RTM
10929,IBZ,LUX
10930,IBZ,GLA
10931,IBZ,NCL
10932,IBZ,BRN
10933,IBZ,LTN
10934,IBZ,SEN
10935,IBZ,SCQ
10936,LCY,DUB
10937,LCY,EDI
10938,LCY,NTE
10939,LCY,BVE
10940,LCY,BES
10941,LCY,FLR
10942,LCY,ABZ
10943,LCY,GLA
10944,LCY,ANR
10945,LCY,DOL
10946,LCY,RTM
10947,LCY,BLL
10948,LCY,GRX
10949,LCY,IOM
10950,LCY,MAH
10951,LCY,LUX
10952,LCY,JER
10953,LCY,BRN
10954,NAP,OLB
10955,NAP,FMM
10956,NAP,HAJ
10957,NAP,PMO
10958,NAP,TRS
10959,NAP,DUB
10960,NAP,CAG
10961,NAP,LUX
10962,NAP,EDI
10963,NAP,LPL
10964,NAP,NTE
10965,NAP,KTW
10966,NAP,OTP
10967,NAP,LWO
10968,NAP,LTN
10969,OLB,FDH
10970,OLB,NUE
10971,OLB,AJA
10972,OLB,BRN
10973,OLB,NTE
10974,SUF,HAJ
10975,SUF,HHN
10976,SUF,NRN
10977,YUL,ORD
10978,YUL,YVP
10979,YUL,YGL
10980,YUL,YGW
10981,YUL,YQB
10982,YUL,YUY
10983,YUL,CLT
10984,YUL,DCA
10985,YUL,DTW
10986,YUL,LGA
10987,YUL,AZS
10988,YUL,BDL
10989,YUL,BOS
10990,YUL,CZM
10991,YUL,DEN
10992,YUL,FDF
10993,YUL,HOG
10994,YUL,LAS
10995,YUL,MBJ
10996,YUL,PAP
10997,YUL,PLS
10998,YUL,PTP
10999,YUL,SFO
11000,YUL,SNU
11001,YUL,YBC
11002,YUL,YBG
11003,YUL,YEG
11004,YUL,YFC
11005,YUL,YHZ
11006,YUL,YOW
11007,YUL,YQM
11008,YUL,YSJ
11009,YUL,YTZ
11010,YUL,CCC
11011,YUL,YVO
11012,YUL,YVR
11013,YUL,YWG
11014,YUL,YYC
11015,YUL,YYG
11016,YUL,YYT
11017,YUL,YYY
11018,YUL,YZV
11019,YUL,ZBF
11020,YUL,ZSA
11021,YUL,CMW
11022,YUL,SCU
11023,YUL,CYO
11024,YUL,MSP
11025,YUL,YWK
11026,YUL,FSP
11027,YUL,LYS
11028,YUL,MRS
11029,YUL,PVR
11030,YUL,TLS
11031,YUL,POP
11032,YUL,YMT
11033,BOM,JED
11034,BOM,KUL
11035,BOM,CTU
11036,BOM,DAC
11037,BOM,CCU
11038,BOM,MCT
11039,BOM,KTM
11040,BOM,DEL
11041,BOM,AMD
11042,BOM,BLR
11043,BOM,BBI
11044,BOM,BDQ
11045,BOM,CJB
11046,BOM,COK
11047,BOM,GAU
11048,BOM,HYD
11049,BOM,IDR
11050,BOM,IXC
11051,BOM,IXJ
11052,BOM,JAI
11053,BOM,LKO
11054,BOM,MAA
11055,BOM,NAG
11056,BOM,PAT
11057,BOM,SXR
11058,BOM,TRV
11059,BOM,IXR
11060,BOM,BAH
11061,BOM,BHJ
11062,BOM,BHO
11063,BOM,BHU
11064,BOM,CCJ
11065,BOM,DIU
11066,BOM,DMM
11067,BOM,IXE
11068,BOM,IXU
11069,BOM,JDH
11070,BOM,KWI
11071,BOM,PNQ
11072,BOM,RAJ
11073,BOM,RPR
11074,BOM,RUH
11075,BOM,UDR
11076,BOM,VTZ
11077,BOM,PBD
11078,BOM,AGR
11079,BOM,GWL
11080,BOM,IXD
11081,BOM,JGA
11082,BOM,MRU
11083,BOM,VNS
11084,BOM,ADE
11085,BOM,SAH
11086,BOM,KHI
11087,BOM,ATQ
11088,BOM,HBX
11089,BOM,JLR
11090,BOM,STV
11091,DEL,ORD
11092,DEL,JED
11093,DEL,TPE
11094,DEL,KUL
11095,DEL,CAN
11096,DEL,PVG
11097,DEL,SYD
11098,DEL,MEL
11099,DEL,DAC
11100,DEL,CCU
11101,DEL,MCT
11102,DEL,KTM
11103,DEL,HEA
11104,DEL,AMD
11105,DEL,BBI
11106,DEL,BDQ
11107,DEL,BLR
11108,DEL,CJB
11109,DEL,COK
11110,DEL,DIB
11111,DEL,GAU
11112,DEL,HYD
11113,DEL,IDR
11114,DEL,IXB
11115,DEL,IXJ
11116,DEL,IXR
11117,DEL,LKO
11118,DEL,MAA
11119,DEL,NAG
11120,DEL,PAT
11121,DEL,PNQ
11122,DEL,RPR
11123,DEL,SXR
11124,DEL,VNS
11125,DEL,ATQ
11126,DEL,BHO
11127,DEL,DED
11128,DEL,DMM
11129,DEL,GOP
11130,DEL,IXC
11131,DEL,IXL
11132,DEL,JAI
11133,DEL,JDH
11134,DEL,UDR
11135,DEL,BHX
11136,DEL,BAH
11137,DEL,DHM
11138,DEL,IXD
11139,DEL,IXU
11140,DEL,JLR
11141,DEL,KNU
11142,DEL,KUU
11143,DEL,LUH
11144,DEL,MRU
11145,DEL,RUH
11146,DEL,STV
11147,DEL,VTZ
11148,DEL,IXZ
11149,DEL,KDH
11150,DEL,KWI
11151,DEL,KHI
11152,DEL,LHE
11153,OPO,FMM
11154,OPO,LYS
11155,OPO,BHX
11156,OPO,BRE
11157,OPO,DUB
11158,OPO,FAO
11159,OPO,DTM
11160,OPO,MRS
11161,OPO,NTE
11162,OPO,LAD
11163,OPO,CCF
11164,OPO,CFE
11165,OPO,DLE
11166,OPO,EBU
11167,OPO,HHN
11168,OPO,LIL
11169,OPO,LPL
11170,OPO,LRH
11171,OPO,MST
11172,OPO,NRN
11173,OPO,SXB
11174,OPO,TUF
11175,OPO,XCR
11176,OPO,LUX
11177,OPO,PDL
11178,OPO,TER
11179,BLL,ZAD
11180,BLL,BGO
11181,BLL,FAO
11182,BLL,CHQ
11183,BLL,SVG
11184,BLL,AAL
11185,BLL,EBJ
11186,BLL,KEF
11187,BLL,AHO
11188,BLL,CCF
11189,BLL,FAE
11190,DUB,ORD
11191,DUB,ZAD
11192,DUB,FMM
11193,DUB,LYS
11194,DUB,TLS
11195,DUB,HAJ
11196,DUB,BHX
11197,DUB,BIO
11198,DUB,BRE
11199,DUB,BRI
11200,DUB,DBV
11201,DUB,CLT
11202,DUB,CFN
11203,DUB,EXT
11204,DUB,SOU
11205,DUB,ABZ
11206,DUB,ADB
11207,DUB,BLK
11208,DUB,BOH
11209,DUB,BOS
11210,DUB,CWL
11211,DUB,EDI
11212,DUB,FAO
11213,DUB,GLA
11214,DUB,IOM
11215,DUB,JER
11216,DUB,KIR
11217,DUB,MRS
11218,DUB,NCL
11219,DUB,PGF
11220,DUB,SCQ
11221,DUB,SEN
11222,DUB,SFO
11223,DUB,AHO
11224,DUB,BIQ
11225,DUB,BTS
11226,DUB,BZG
11227,DUB,CCF
11228,DUB,CHQ
11229,DUB,CIY
11230,DUB,EMA
11231,DUB,GDN
11232,DUB,HHN
11233,DUB,KRK
11234,DUB,KTW
11235,DUB,KUN
11236,DUB,LBA
11237,DUB,LEI
11238,DUB,LPL
11239,DUB,LRH
11240,DUB,LTN
11241,DUB,MJV
11242,DUB,NTE
11243,DUB,OTP
11244,DUB,PIK
11245,DUB,POZ
11246,DUB,RAK
11247,DUB,RDZ
11248,DUB,REU
11249,DUB,RYG
11250,DUB,RZE
11251,DUB,SDR
11252,DUB,SVQ
11253,DUB,SZZ
11254,DUB,TUF
11255,DUB,WMI
11256,DUB,WRO
11257,DUB,LUX
11258,FLR,LYS
11259,FLR,BHX
11260,FLR,BRI
11261,FLR,CAG
11262,FLR,PMO
11263,FLR,NTE
11264,SOF,BEG
11265,SOF,DTM
11266,SOF,OTP
11267,SOF,HHN
11268,SOF,LTN
11269,KEF,YEG
11270,KEF,BGO
11271,KEF,EDI
11272,KEF,BOS
11273,KEF,SEA
11274,KEF,DEN
11275,KEF,GLA
11276,KEF,SVG
11277,KEF,TRD
11278,KEF,SFB
11279,KEF,GOH
11280,KEF,LTN
11281,BNX,BEG
11282,BNX,SJJ
11283,LJU,BEG
11284,LJU,SJJ
11285,LJU,TIA
11286,LJU,LTN
11287,BEG,TRF
11288,BEG,FMM
11289,BEG,SJJ
11290,BEG,OTP
11291,BEG,SPU
11292,BEG,DTM
11293,BEG,GSE
11294,BEG,LTN
11295,BEG,MLH
11296,BEG,MMX
11297,BEG,NYO
11298,GDN,TRF
11299,GDN,TKU
11300,GDN,BGO
11301,GDN,BHX
11302,GDN,EDI
11303,GDN,DTM
11304,GDN,WRO
11305,GDN,KRK
11306,GDN,GLA
11307,GDN,LBA
11308,GDN,SVG
11309,GDN,ORK
11310,GDN,RYG
11311,GDN,WMI
11312,GDN,LUZ
11313,GDN,AES
11314,GDN,DSA
11315,GDN,GSE
11316,GDN,HAU
11317,GDN,KRS
11318,GDN,LBC
11319,GDN,LPL
11320,GDN,LTN
11321,GDN,MMX
11322,GDN,NYO
11323,GDN,TRD
11324,KRK,BGO
11325,KRK,BHX
11326,KRK,CAG
11327,KRK,EDI
11328,KRK,DTM
11329,KRK,SVG
11330,KRK,TRD
11331,KRK,EMA
11332,KRK,LBA
11333,KRK,LPL
11334,KRK,NYO
11335,KRK,RYG
11336,KRK,SNN
11337,KRK,TPS
11338,KRK,NCL
11339,KRK,BFS
11340,KRK,SEN
11341,WRO,TRF
11342,WRO,CHQ
11343,WRO,EMA
11344,WRO,LPL
11345,WRO,ORK
11346,WRO,PIK
11347,WRO,RYG
11348,WRO,SNN
11349,WRO,WMI
11350,WRO,DSA
11351,WRO,LTN
11352,HAJ,DBV
11353,HAJ,SPU
11354,HAJ,JER
11355,HAJ,BHX
11356,HAJ,FAO
11357,HAJ,BVC
11358,HAJ,MAH
11359,HAJ,XRY
11360,HAJ,SID
11361,HAJ,ADB
11362,NUE,SPU
11363,NUE,DJE
11364,NUE,SMI
11365,NUE,ZQW
11366,BHX,LYS
11367,BHX,ISB
11368,BHX,ABZ
11369,BHX,BHD
11370,BHX,DBV
11371,BHX,EDI
11372,BHX,GCI
11373,BHX,GLA
11374,BHX,INV
11375,BHX,IOM
11376,BHX,JER
11377,BHX,NOC
11378,BHX,WAT
11379,BHX,GOT
11380,BHX,ORK
11381,BHX,SNN
11382,BHX,BTS
11383,BHX,BZG
11384,BHX,FAO
11385,BHX,KTW
11386,BHX,KUN
11387,BHX,LDY
11388,BHX,MJV
11389,BHX,REU
11390,BHX,NCL
11391,BHX,ADB
11392,BHX,BJV
11393,BHX,BVC
11394,BHX,RAK
11395,BHX,BFS
11396,BHX,GIB
11397,BHX,LEI
11398,BHX,MAH
11399,BHX,SPU
11400,BOS,ORD
11401,BOS,STL
11402,BOS,PBI
11403,BOS,RSW
11404,BOS,TPA
11405,BOS,JAX
11406,BOS,SXM
