Source,Target,Type
1184,1980,Directed
1184,1205,Directed
1184,1961,Directed
1184,944,Directed
1184,3639,Directed
1184,2365,Directed
1184,2769,Directed
1184,3716,Directed
1184,1696,Directed
1184,2206,Directed
1184,1998,Directed
1184,2571,Directed
1184,2109,Directed
1184,2241,Directed
1184,2373,Directed
1184,3394,Directed
1184,2724,Directed
1184,3659,Directed
1184,1214,Directed
1184,1950,Directed
1184,3122,Directed
1184,1748,Directed
1184,2024,Directed
1184,3519,Directed
1184,1602,Directed
1184,1775,Directed
1184,2821,Directed
1184,2984,Directed
1184,2799,Directed
1184,2998,Directed
1184,3884,Directed
1184,3235,Directed
1184,2464,Directed
1184,3164,Directed
1184,3552,Directed
1184,2895,Directed
1184,1399,Directed
1184,2772,Directed
1184,2688,Directed
1184,3797,Directed
1184,3883,Directed
1184,2474,Directed
1184,3437,Directed
1184,2449,Directed
1184,1497,Directed
1184,2478,Directed
1184,1557,Directed
1185,2363,Directed
1185,2295,Directed
1185,2934,Directed
1185,1397,Directed
1185,1993,Directed
1185,2120,Directed
1185,1935,Directed
1185,3656,Directed
1186,1848,Directed
1186,1587,Directed
1186,2554,Directed
1187,2709,Directed
1187,3101,Directed
1187,3253,Directed
1187,2305,Directed
1187,2948,Directed
1190,2584,Directed
1190,3316,Directed
1190,2055,Directed
1190,3536,Directed
1190,2424,Directed
1190,3135,Directed
1190,1430,Directed
1190,1691,Directed
1190,2731,Directed
1190,2126,Directed
1190,3392,Directed
1190,3096,Directed
1190,2848,Directed
1191,2122,Directed
1191,2647,Directed
1191,1704,Directed
1191,1656,Directed
1191,1776,Directed
1191,2666,Directed
1191,2667,Directed
1191,2252,Directed
1191,2680,Directed
1191,2603,Directed
1191,2883,Directed
1191,1344,Directed
1192,3378,Directed
1192,1595,Directed
1192,3342,Directed
1192,1570,Directed
1192,2214,Directed
1192,2838,Directed
1193,2847,Directed
1193,3731,Directed
1193,1389,Directed
1193,1452,Directed
1193,3755,Directed
1193,2985,Directed
1193,3767,Directed
1193,3062,Directed
1193,3409,Directed
1193,2454,Directed
1193,2695,Directed
1193,1792,Directed
1193,3550,Directed
1193,3816,Directed
1193,2472,Directed
1193,3221,Directed
1193,2344,Directed
1194,3294,Directed
1194,1514,Directed
1195,2008,Directed
1195,3254,Directed
1197,3078,Directed
1198,1552,Directed
1198,2706,Directed
1198,2044,Directed
1198,3024,Directed
1198,2684,Directed
1198,3859,Directed
1198,3581,Directed
1198,1770,Directed
1198,1662,Directed
1198,1616,Directed
1198,2431,Directed
1202,2109,Directed
1202,3164,Directed
1202,1920,Directed
1202,3651,Directed
1202,3122,Directed
1202,2449,Directed
1202,3143,Directed
1202,3519,Directed
1203,2497,Directed
1203,1709,Directed
1203,3342,Directed
1203,2213,Directed
1203,3070,Directed
1203,1218,Directed
1203,2462,Directed
1203,2327,Directed
1203,1254,Directed
1203,1124,Directed
1203,2214,Directed
1204,3586,Directed
1204,3638,Directed
1205,1961,Directed
1205,944,Directed
1205,2365,Directed
1205,2769,Directed
1205,1696,Directed
1205,3164,Directed
1205,3519,Directed
1205,2109,Directed
1205,3394,Directed
1205,1219,Directed
1205,1399,Directed
1205,1950,Directed
1205,3122,Directed
1205,2694,Directed
1205,2449,Directed
1205,1998,Directed
1205,1775,Directed
1205,2821,Directed
1205,2984,Directed
1205,3797,Directed
1205,3884,Directed
1205,2206,Directed
1205,2139,Directed
1205,2688,Directed
1205,3883,Directed
1205,2478,Directed
3579,2907,Directed
3579,3447,Directed
3579,2605,Directed
3579,2682,Directed
3579,2810,Directed
3579,2188,Directed
3579,2060,Directed
3579,637,Directed
3579,1350,Directed
3579,2267,Directed
3579,1904,Directed
3579,2259,Directed
3579,2522,Directed
3579,3144,Directed
3579,3009,Directed
3579,3083,Directed
3579,3311,Directed
1765,2899,Directed
1765,3715,Directed
1765,1516,Directed
1765,2973,Directed
2064,2160,Directed
2064,3511,Directed
2064,1506,Directed
2064,2303,Directed
2064,1634,Directed
2064,1706,Directed
2064,2790,Directed
2064,1936,Directed
2064,2915,Directed
2064,2972,Directed
2064,2918,Directed
2064,2406,Directed
2064,1673,Directed
2064,3156,Directed
2064,2250,Directed
2064,2350,Directed
2064,1457,Directed
2064,3054,Directed
2064,1553,Directed
2064,3525,Directed
2064,3791,Directed
2064,1595,Directed
2064,1596,Directed
2064,2935,Directed
2064,1840,Directed
2064,1788,Directed
2064,1498,Directed
2064,703,Directed
2064,1422,Directed
2064,3431,Directed
2064,1720,Directed
2064,3291,Directed
2064,2773,Directed
2064,2804,Directed
2064,2476,Directed
2064,2036,Directed
2064,1986,Directed
2064,2588,Directed
2064,3507,Directed
1207,1551,Directed
1207,2131,Directed
1207,3643,Directed
1207,1456,Directed
1208,1206,Directed
1209,3099,Directed
1209,1874,Directed
1209,2361,Directed
1209,1929,Directed
1209,2296,Directed
1209,3303,Directed
1209,2370,Directed
1209,309,Directed
1209,1524,Directed
1209,3382,Directed
1209,2816,Directed
1209,3605,Directed
1209,2201,Directed
1209,2764,Directed
1209,1609,Directed
1209,3747,Directed
1209,2592,Directed
1209,1464,Directed
1209,3082,Directed
1210,2988,Directed
1210,3855,Directed
1210,3133,Directed
1210,1223,Directed
1210,3357,Directed
1210,3506,Directed
1777,2352,Directed
1777,2712,Directed
2066,3619,Directed
2066,2887,Directed
2066,1430,Directed
1212,1748,Directed
1212,1265,Directed
1212,1417,Directed
1212,2008,Directed
1212,3254,Directed
1213,3376,Directed
1214,1620,Directed
1214,2528,Directed
1214,1640,Directed
1214,3318,Directed
1214,1641,Directed
1214,1792,Directed
1214,2117,Directed
1214,2118,Directed
1214,2565,Directed
1214,2188,Directed
1214,2751,Directed
1214,2753,Directed
1214,2572,Directed
1214,1727,Directed
1214,2885,Directed
1214,3138,Directed
1214,3615,Directed
1214,3619,Directed
1214,3881,Directed
1214,2471,Directed
1214,2035,Directed
1214,2895,Directed
1214,3226,Directed
1214,3718,Directed
1215,3417,Directed
1215,1827,Directed
3435,2008,Directed
3435,3254,Directed
1217,1013,Directed
1219,2109,Directed
1219,1961,Directed
1219,3339,Directed
1219,3639,Directed
1219,3122,Directed
1219,3870,Directed
1219,2449,Directed
1219,1920,Directed
1219,3519,Directed
1220,1423,Directed
1220,1538,Directed
1220,2843,Directed
1221,3845,Directed
1221,1997,Directed
1221,2455,Directed
1221,2067,Directed
1221,1237,Directed
1221,3590,Directed
1221,1493,Directed
1221,3408,Directed
1221,2185,Directed
1221,3766,Directed
1221,2433,Directed
1222,3265,Directed
1222,2340,Directed
1222,3405,Directed
1223,2988,Directed
1223,3855,Directed
1223,3133,Directed
1223,3357,Directed
1223,3506,Directed
2068,2309,Directed
1225,1237,Directed
1225,2067,Directed
1226,3856,Directed
1226,1304,Directed
1226,1764,Directed
1226,1383,Directed
1226,2904,Directed
1226,1953,Directed
1227,1896,Directed
1227,3712,Directed
1227,1614,Directed
1227,2653,Directed
1227,3038,Directed
1227,3781,Directed
1227,3093,Directed
1228,2284,Directed
1228,2751,Directed
1228,2885,Directed
2737,3762,Directed
2737,3677,Directed
2737,3253,Directed
2737,3522,Directed
2737,3827,Directed
2737,1834,Directed
2737,2948,Directed
1231,3274,Directed
1231,2976,Directed
1233,2019,Directed
1234,3056,Directed
1234,2709,Directed
1234,1426,Directed
1235,2611,Directed
1236,3483,Directed
1236,2797,Directed
2071,1628,Directed
2071,2516,Directed
2071,2008,Directed
2071,3505,Directed
2071,3254,Directed
1238,1352,Directed
1238,3452,Directed
1238,2014,Directed
1238,2336,Directed
1238,3687,Directed
1239,1364,Directed
1239,3726,Directed
1239,2096,Directed
1239,3840,Directed
1242,3416,Directed
1242,1668,Directed
1242,3636,Directed
1242,2955,Directed
1243,1334,Directed
1243,3228,Directed
1243,3172,Directed
1243,2649,Directed
1243,2857,Directed
1244,3427,Directed
1244,2029,Directed
1244,2807,Directed
1244,2346,Directed
1244,1492,Directed
1244,2049,Directed
1244,3028,Directed
145,1356,Directed
1246,2108,Directed
3444,2613,Directed
3444,1855,Directed
3444,3753,Directed
3444,412,Directed
1248,2313,Directed
1249,1466,Directed
1250,1783,Directed
170,3691,Directed
170,1999,Directed
170,3583,Directed
175,2542,Directed
175,2854,Directed
2073,2076,Directed
1254,3342,Directed
1254,1268,Directed
1254,3070,Directed
1254,3023,Directed
1254,2860,Directed
1254,2214,Directed
1255,2664,Directed
1255,1626,Directed
1255,2718,Directed
1255,3153,Directed
1255,3746,Directed
1255,1691,Directed
1255,2254,Directed
1255,2570,Directed
1255,2300,Directed
1255,3780,Directed
1255,2106,Directed
1255,2457,Directed
1255,2757,Directed
1257,3254,Directed
1257,2105,Directed
1257,2981,Directed
1257,2008,Directed
1257,3670,Directed
1257,3065,Directed
1257,419,Directed
1257,2276,Directed
1257,2834,Directed
1257,2078,Directed
1257,1619,Directed
1257,3159,Directed
1258,815,Directed
1259,2846,Directed
1260,3165,Directed
1260,2255,Directed
1261,1571,Directed
1262,1268,Directed
1262,2860,Directed
1437,3039,Directed
812,1576,Directed
812,3630,Directed
812,2225,Directed
812,2238,Directed
812,3306,Directed
812,3690,Directed
812,1280,Directed
812,1571,Directed
812,876,Directed
812,1694,Directed
812,2720,Directed
812,3335,Directed
1265,1748,Directed
1266,1732,Directed
1266,3778,Directed
1267,1903,Directed
1267,3243,Directed
1268,2435,Directed
1268,3229,Directed
1268,1864,Directed
1268,3468,Directed
1268,2884,Directed
1268,3023,Directed
1268,2860,Directed
1268,3744,Directed
814,3599,Directed
814,3529,Directed
814,1839,Directed
814,2240,Directed
1270,1726,Directed
1270,793,Directed
1270,1429,Directed
1270,1382,Directed
1270,3729,Directed
1270,3434,Directed
1270,2481,Directed
1271,1913,Directed
1271,379,Directed
1271,2103,Directed
1271,1933,Directed
1271,2888,Directed
1271,298,Directed
1272,2075,Directed
1272,1793,Directed
1272,2535,Directed
1273,2127,Directed
1273,1602,Directed
1274,2553,Directed
1274,2787,Directed
815,1465,Directed
815,2069,Directed
815,2080,Directed
815,3799,Directed
815,1562,Directed
815,2717,Directed
815,1603,Directed
815,3678,Directed
309,3099,Directed
309,1874,Directed
309,2361,Directed
309,1929,Directed
309,2296,Directed
309,3303,Directed
309,2370,Directed
309,1524,Directed
309,3382,Directed
309,2816,Directed
309,3605,Directed
309,2201,Directed
309,2764,Directed
309,1609,Directed
309,3747,Directed
309,2592,Directed
309,3082,Directed
1277,3719,Directed
1277,1283,Directed
318,2952,Directed
318,3622,Directed
318,1461,Directed
318,3559,Directed
1280,1576,Directed
1280,3103,Directed
1280,3306,Directed
1280,1571,Directed
1280,876,Directed
1280,2720,Directed
1281,2239,Directed
1281,1615,Directed
1281,3413,Directed
1281,1982,Directed
1281,2479,Directed
1281,1954,Directed
1281,3886,Directed
1281,2486,Directed
1281,2873,Directed
1282,1747,Directed
1282,3313,Directed
1282,3296,Directed
1282,1639,Directed
1282,3603,Directed
1283,3030,Directed
1283,3535,Directed
1283,1386,Directed
1284,2895,Directed
1285,1973,Directed
1285,2610,Directed
1285,3254,Directed
1285,1335,Directed
1285,2364,Directed
1285,2263,Directed
1285,2797,Directed
1285,3299,Directed
1286,2427,Directed
1286,1756,Directed
1286,3333,Directed
1286,1932,Directed
1286,1685,Directed
1286,2774,Directed
1286,2618,Directed
1286,1830,Directed
1286,2567,Directed
1286,2626,Directed
1286,1297,Directed
1286,2839,Directed
1286,3275,Directed
1286,3423,Directed
1286,2601,Directed
1286,1623,Directed
1286,2351,Directed
1287,2123,Directed
1287,112,Directed
1287,3611,Directed
1287,3087,Directed
3453,2742,Directed
3453,2502,Directed
1289,3354,Directed
1290,1412,Directed
1291,1858,Directed
1291,3036,Directed
1291,2059,Directed
1291,2846,Directed
1292,454,Directed
1293,2285,Directed
1293,1597,Directed
1293,2668,Directed
1293,3122,Directed
1294,3657,Directed
1295,2067,Directed
1295,3590,Directed
428,3126,Directed
1297,1685,Directed
1297,2618,Directed
1297,2839,Directed
1297,2351,Directed
1297,2567,Directed
1297,3423,Directed
1297,3333,Directed
440,2806,Directed
440,1888,Directed
440,2247,Directed
1299,1450,Directed
1300,3093,Directed
1300,2231,Directed
1300,3197,Directed
1300,2076,Directed
1300,2088,Directed
1301,2407,Directed
1301,2886,Directed
1301,2548,Directed
1301,2939,Directed
1301,3482,Directed
1301,2703,Directed
1302,2520,Directed
1303,2463,Directed
1303,2871,Directed
2078,2123,Directed
2078,419,Directed
2078,112,Directed
2078,1619,Directed
2078,3611,Directed
2078,2276,Directed
1306,2386,Directed
1306,1797,Directed
1306,3455,Directed
1306,1518,Directed
1306,2686,Directed
1306,3564,Directed
1307,1433,Directed
1308,3020,Directed
1308,2526,Directed
1309,3053,Directed
1310,828,Directed
1310,1809,Directed
1310,3015,Directed
1310,2130,Directed
1310,2859,Directed
1312,828,Directed
1312,2817,Directed
1313,1940,Directed
1315,3486,Directed
1315,2533,Directed
1315,1431,Directed
1315,1969,Directed
1315,3806,Directed
1316,3586,Directed
824,2302,Directed
1318,1744,Directed
1318,2543,Directed
1318,2714,Directed
1318,2531,Directed
1319,3890,Directed
1320,3621,Directed
1320,2750,Directed
2753,2528,Directed
2753,3615,Directed
2753,2111,Directed
2753,2118,Directed
2753,2751,Directed
2753,2885,Directed
2753,3138,Directed
2753,1605,Directed
2753,1792,Directed
2753,1727,Directed
2753,3495,Directed
2753,3619,Directed
2753,3881,Directed
2753,2035,Directed
1321,2712,Directed
1322,1911,Directed
1322,3427,Directed
1322,2342,Directed
1322,2029,Directed
1322,1487,Directed
1322,2346,Directed
1322,1483,Directed
1322,357,Directed
1322,1751,Directed
1322,2513,Directed
1322,2761,Directed
1323,3165,Directed
1323,2255,Directed
1325,2942,Directed
1325,2317,Directed
620,1931,Directed
1447,2856,Directed
1328,3479,Directed
1330,2553,Directed
1331,3688,Directed
1331,2518,Directed
1331,3436,Directed
1331,2390,Directed
1331,2305,Directed
1331,2187,Directed
1331,1834,Directed
1331,2521,Directed
571,1863,Directed
571,3661,Directed
571,2620,Directed
571,1652,Directed
1334,2811,Directed
1335,1847,Directed
1335,2452,Directed
1335,2161,Directed
1335,3127,Directed
1335,3362,Directed
1335,1395,Directed
1335,3801,Directed
1335,1872,Directed
1335,3561,Directed
1335,2137,Directed
1335,3721,Directed
1335,2797,Directed
1335,2263,Directed
1336,763,Directed
1338,1900,Directed
1338,1544,Directed
1338,2194,Directed
1338,3540,Directed
1338,1201,Directed
1449,696,Directed
1449,379,Directed
1449,2967,Directed
1449,1933,Directed
1449,2382,Directed
1449,3355,Directed
1449,298,Directed
1340,2006,Directed
1340,2923,Directed
1340,2913,Directed
1340,1939,Directed
1340,3825,Directed
1341,2435,Directed
1341,3397,Directed
1341,2846,Directed
3461,2200,Directed
3461,1017,Directed
3461,3018,Directed
3461,2637,Directed
1344,3100,Directed
1344,1797,Directed
1344,2883,Directed
1344,1704,Directed
1344,1656,Directed
1344,2666,Directed
1344,2647,Directed
1344,2667,Directed
1344,2751,Directed
1344,3753,Directed
1344,2603,Directed
1344,3868,Directed
1344,113,Directed
1344,2875,Directed
1344,3050,Directed
1344,3536,Directed
1345,1886,Directed
1345,3890,Directed
1346,1521,Directed
1346,1547,Directed
1346,1675,Directed
1346,2602,Directed
1346,1580,Directed
1346,2198,Directed
1346,2391,Directed
1346,1870,Directed
1346,2582,Directed
1346,3497,Directed
1346,2991,Directed
1347,2052,Directed
1347,2589,Directed
1347,3863,Directed
1347,3052,Directed
1347,3101,Directed
1347,3580,Directed
1347,3056,Directed
1347,891,Directed
1347,2310,Directed
1348,2668,Directed
1348,1597,Directed
1349,2216,Directed
1349,1369,Directed
1350,637,Directed
1350,2561,Directed
1350,3311,Directed
1351,3009,Directed
1351,1647,Directed
1351,2907,Directed
1351,3851,Directed
1351,2267,Directed
1351,3447,Directed
1351,2605,Directed
1351,2519,Directed
1351,2448,Directed
1351,2060,Directed
1351,3872,Directed
1451,2847,Directed
1451,2816,Directed
1451,3267,Directed
1353,1922,Directed
1353,2440,Directed
1353,3609,Directed
1353,1476,Directed
1353,1530,Directed
1354,2246,Directed
1354,1593,Directed
1354,3285,Directed
1354,3803,Directed
1355,3597,Directed
1355,1572,Directed
1355,3119,Directed
1356,3045,Directed
1356,178,Directed
1356,1649,Directed
1357,3111,Directed
1357,2495,Directed
1358,3586,Directed
1358,158,Directed
1358,3638,Directed
2760,3479,Directed
1360,3609,Directed
1360,1476,Directed
1360,2440,Directed
828,3802,Directed
828,3129,Directed
828,1809,Directed
828,3015,Directed
828,1981,Directed
828,2859,Directed
1363,2905,Directed
1363,1805,Directed
1363,3249,Directed
1363,3773,Directed
1365,3531,Directed
1366,3165,Directed
1366,2255,Directed
1367,2051,Directed
1367,2641,Directed
1367,3869,Directed
900,2143,Directed
1371,3315,Directed
1371,1396,Directed
1371,2617,Directed
1372,2097,Directed
1372,2864,Directed
1372,2530,Directed
1373,3294,Directed
1373,3834,Directed
1373,2682,Directed
1373,3661,Directed
1373,1829,Directed
1373,3311,Directed
1373,3440,Directed
3811,1892,Directed
3811,2833,Directed
3811,1384,Directed
3811,2309,Directed
1375,2738,Directed
1375,3471,Directed
1376,1690,Directed
3469,2930,Directed
3469,2401,Directed
3469,3014,Directed
3469,3837,Directed
3469,2240,Directed
3469,2622,Directed
3469,3786,Directed
3469,3007,Directed
944,2109,Directed
944,1775,Directed
944,1961,Directed
944,2688,Directed
944,1399,Directed
944,2365,Directed
944,3122,Directed
944,2449,Directed
944,3394,Directed
944,2206,Directed
944,3164,Directed
944,3519,Directed
2094,3467,Directed
2094,2148,Directed
1381,2639,Directed
1381,2832,Directed
1381,2323,Directed
1382,3630,Directed
1382,793,Directed
1382,1429,Directed
1382,1453,Directed
1382,1726,Directed
1382,2481,Directed
1384,1892,Directed
1384,2309,Directed
1384,2181,Directed
1385,3335,Directed
1386,3535,Directed
1386,3111,Directed
3471,3254,Directed
3471,3330,Directed
3471,3024,Directed
3471,3581,Directed
3471,2008,Directed
3471,1996,Directed
1389,2847,Directed
1389,3731,Directed
1389,1452,Directed
1389,3221,Directed
1389,2985,Directed
1389,3767,Directed
1389,3062,Directed
1389,3409,Directed
1389,2454,Directed
1389,2695,Directed
1389,1792,Directed
1389,3550,Directed
1389,3816,Directed
1389,2472,Directed
1389,3755,Directed
1389,2344,Directed
1390,1981,Directed
1390,2234,Directed
1392,3316,Directed
1392,1975,Directed
1392,2424,Directed
1392,628,Directed
1393,3510,Directed
1393,2176,Directed
1393,2700,Directed
1393,2621,Directed
1393,3220,Directed
1393,3503,Directed
1393,3373,Directed
1394,2854,Directed
1395,2797,Directed
1397,2295,Directed
1397,2934,Directed
1397,1993,Directed
1397,2120,Directed
1397,1935,Directed
1397,3656,Directed
1398,1883,Directed
1398,1781,Directed
1398,3452,Directed
1398,1513,Directed
1398,2993,Directed
1399,3029,Directed
1399,1961,Directed
1399,3235,Directed
1399,2365,Directed
1399,2769,Directed
1399,1696,Directed
1399,2206,Directed
1399,1998,Directed
1399,2571,Directed
1399,2109,Directed
1399,2241,Directed
1399,2373,Directed
1399,3394,Directed
1399,2724,Directed
1399,3659,Directed
1399,1950,Directed
1399,3122,Directed
1399,2984,Directed
1399,2024,Directed
1399,3519,Directed
1399,2799,Directed
1399,1775,Directed
1399,2821,Directed
1399,3797,Directed
1399,2998,Directed
1399,3884,Directed
1399,2478,Directed
1399,2464,Directed
1399,2449,Directed
1399,1980,Directed
1399,3164,Directed
1399,3552,Directed
1399,2895,Directed
1399,1977,Directed
1399,2772,Directed
1399,2688,Directed
1399,3883,Directed
1399,2474,Directed
1399,3437,Directed
1399,1497,Directed
1399,1557,Directed
2622,3498,Directed
2622,1442,Directed
1400,1573,Directed
1400,3733,Directed
1400,1615,Directed
1400,3187,Directed
1400,3343,Directed
1400,3879,Directed
1400,2479,Directed
1400,2486,Directed
1066,2091,Directed
1404,3056,Directed
1404,2709,Directed
1404,1426,Directed
1404,2583,Directed
1405,2167,Directed
1405,37,Directed
1407,3586,Directed
1407,1607,Directed
1407,1782,Directed
1407,3638,Directed
1408,3842,Directed
1408,3839,Directed
1410,2498,Directed
1410,3464,Directed
1410,3543,Directed
1410,2957,Directed
1410,3478,Directed
2694,1920,Directed
2694,3226,Directed
1117,3807,Directed
1117,2129,Directed
1117,1822,Directed
1117,1742,Directed
1117,1428,Directed
1117,3532,Directed
1117,3123,Directed
1412,1963,Directed
1412,840,Directed
1412,1479,Directed
1412,3778,Directed
1413,2563,Directed
696,2990,Directed
696,1985,Directed
696,1772,Directed
1414,1862,Directed
1414,773,Directed
1414,2683,Directed
1414,2212,Directed
1414,1733,Directed
1414,2032,Directed
1414,2889,Directed
1414,2579,Directed
1414,3728,Directed
1414,1660,Directed
1414,3142,Directed
1414,3703,Directed
1414,3332,Directed
1414,3224,Directed
1145,2243,Directed
1145,2008,Directed
1145,3080,Directed
3213,1656,Directed
1416,2006,Directed
1416,1583,Directed
1416,3402,Directed
1416,2565,Directed
1416,1753,Directed
1416,2278,Directed
1416,1546,Directed
1417,1748,Directed
1418,1958,Directed
1418,821,Directed
1418,1565,Directed
1418,3726,Directed
1418,1509,Directed
1418,2977,Directed
1418,2825,Directed
1418,1715,Directed
1418,3615,Directed
1418,356,Directed
1418,3075,Directed
1421,2339,Directed
1421,2312,Directed
1421,1854,Directed
1421,1853,Directed
1421,1489,Directed
1421,3265,Directed
1421,2233,Directed
1421,2340,Directed
1421,1714,Directed
1421,1743,Directed
1422,2160,Directed
1422,3511,Directed
1422,1506,Directed
1422,2303,Directed
1422,1634,Directed
1422,1706,Directed
1422,2790,Directed
1422,1936,Directed
1422,2915,Directed
1422,2918,Directed
1422,2406,Directed
1422,1673,Directed
1422,3156,Directed
1422,2250,Directed
1422,703,Directed
1422,1553,Directed
1422,3525,Directed
1422,3791,Directed
1422,1595,Directed
1422,1596,Directed
1422,1840,Directed
1422,1498,Directed
1422,3431,Directed
1422,1720,Directed
1422,3291,Directed
1422,2773,Directed
1422,2350,Directed
1422,2036,Directed
1422,1986,Directed
1422,2588,Directed
1422,3507,Directed
1423,2538,Directed
1423,3053,Directed
1423,2739,Directed
1423,2562,Directed
2101,3145,Directed
3476,3038,Directed
3476,2802,Directed
3476,3844,Directed
3476,1673,Directed
3476,1761,Directed
3476,1702,Directed
3476,1038,Directed
3476,3525,Directed
3476,1595,Directed
3476,2268,Directed
3476,1840,Directed
3476,2112,Directed
3476,3156,Directed
3476,2036,Directed
3476,1984,Directed
3476,2412,Directed
1426,2709,Directed
1426,1643,Directed
1426,1819,Directed
1426,2583,Directed
1426,2577,Directed
1426,1887,Directed
1426,2670,Directed
1426,3056,Directed
1426,3785,Directed
1427,1471,Directed
1428,3510,Directed
1428,1684,Directed
1428,3650,Directed
1428,1822,Directed
1428,3602,Directed
1428,3677,Directed
1428,3485,Directed
1428,3831,Directed
1428,2609,Directed
1428,1742,Directed
1428,3429,Directed
1428,2583,Directed
3477,2268,Directed
1429,3434,Directed
1429,2147,Directed
1429,3729,Directed
1429,3853,Directed
3478,1955,Directed
3478,3464,Directed
3478,2498,Directed
3478,2788,Directed
3478,3543,Directed
3478,2957,Directed
3478,3117,Directed
1431,2907,Directed
1431,1529,Directed
1431,3573,Directed
1431,3683,Directed
1431,2791,Directed
1431,2108,Directed
1431,2318,Directed
1431,3667,Directed
1431,3448,Directed
1431,3460,Directed
1431,3798,Directed
1431,1969,Directed
1431,1971,Directed
1431,3806,Directed
1431,2587,Directed
1431,3681,Directed
1431,2533,Directed
1431,2152,Directed
1431,1921,Directed
1432,3388,Directed
1432,3532,Directed
1433,1224,Directed
1433,3672,Directed
1434,1903,Directed
1434,3243,Directed
1435,1550,Directed
1435,3205,Directed
1435,850,Directed
1436,3124,Directed
1958,2825,Directed
1958,2141,Directed
1958,2744,Directed
1958,1509,Directed
1958,356,Directed
1958,1715,Directed
3309,1688,Directed
3309,1467,Directed
1438,2540,Directed
1438,1470,Directed
1438,2046,Directed
1438,1645,Directed
1438,2809,Directed
1438,2170,Directed
1438,2751,Directed
1439,1439,Directed
1439,3205,Directed
1441,2539,Directed
1441,3122,Directed
1441,2974,Directed
1442,1962,Directed
1442,3498,Directed
1442,3495,Directed
1443,3192,Directed
1443,1506,Directed
1443,3122,Directed
1444,2162,Directed
1444,2188,Directed
1444,1930,Directed
1444,3108,Directed
1444,2980,Directed
1444,3472,Directed
1444,3582,Directed
1444,2249,Directed
2865,2418,Directed
2865,3443,Directed
2865,1792,Directed
2605,3009,Directed
2605,3447,Directed
2605,2267,Directed
2605,2060,Directed
2605,1666,Directed
1446,1491,Directed
1327,2076,Directed
1327,2231,Directed
1448,1905,Directed
1448,3850,Directed
1448,3842,Directed
1339,2953,Directed
1339,3680,Directed
1339,2091,Directed
1450,1948,Directed
1450,1472,Directed
1450,943,Directed
1352,3687,Directed
1452,2847,Directed
1452,3731,Directed
1452,3755,Directed
1452,2985,Directed
1452,3767,Directed
1452,3062,Directed
1452,3409,Directed
1452,1897,Directed
1452,2454,Directed
1452,1792,Directed
1452,3550,Directed
1452,3816,Directed
1452,2472,Directed
1452,3221,Directed
1452,2344,Directed
1453,3729,Directed
1453,3434,Directed
1468,2502,Directed
1468,2458,Directed
1468,3457,Directed
2774,2601,Directed
2774,1685,Directed
2774,3333,Directed
2774,2618,Directed
2774,3423,Directed
2774,2839,Directed
2774,2427,Directed
2774,2567,Directed
2774,1623,Directed
2774,2351,Directed
1456,2527,Directed
1456,3017,Directed
1456,2131,Directed
1456,1832,Directed
1456,2623,Directed
1456,268,Directed
1457,2160,Directed
1457,3511,Directed
1457,1506,Directed
1457,1634,Directed
1457,1706,Directed
1457,2790,Directed
1457,1936,Directed
1457,2915,Directed
1457,2918,Directed
1457,2406,Directed
1457,1673,Directed
1457,3156,Directed
1457,2250,Directed
1457,2350,Directed
1457,703,Directed
1457,1553,Directed
1457,3525,Directed
1457,3791,Directed
1457,1595,Directed
1457,1596,Directed
1457,1840,Directed
1457,1498,Directed
1457,3431,Directed
1457,1720,Directed
1457,3291,Directed
1457,2773,Directed
1457,2804,Directed
1457,2476,Directed
1457,2036,Directed
1457,1986,Directed
1457,2588,Directed
1457,3507,Directed
1458,3510,Directed
3482,1690,Directed
3482,2407,Directed
3482,2886,Directed
3482,2548,Directed
3482,2939,Directed
3482,3312,Directed
3482,3082,Directed
3482,3290,Directed
2776,1256,Directed
2776,3276,Directed
2776,3110,Directed
2776,1909,Directed
2776,3380,Directed
2108,3798,Directed
2108,2791,Directed
2108,2152,Directed
2108,1543,Directed
2108,1971,Directed
1470,2786,Directed
1470,2540,Directed
1464,2572,Directed
1464,1690,Directed
1464,2785,Directed
1464,771,Directed
1464,2816,Directed
1464,2937,Directed
1464,1333,Directed
1464,3786,Directed
1465,2069,Directed
1465,2080,Directed
1465,3799,Directed
1465,1603,Directed
1465,2717,Directed
1465,3678,Directed
1466,2170,Directed
1467,3085,Directed
1454,2218,Directed
1454,3232,Directed
1454,3137,Directed
1454,1964,Directed
2992,1536,Directed
2992,1206,Directed
2992,3553,Directed
2992,3865,Directed
2992,1786,Directed
2992,1013,Directed
1463,2247,Directed
1463,1514,Directed
1463,2136,Directed
1463,3230,Directed
1471,3053,Directed
1472,648,Directed
1472,1948,Directed
1472,3694,Directed
1472,943,Directed
1473,2539,Directed
1473,3115,Directed
1473,3049,Directed
1474,3336,Directed
1475,3105,Directed
1476,2360,Directed
1476,1489,Directed
1476,3516,Directed
1476,2166,Directed
1476,2233,Directed
1476,3116,Directed
1476,1922,Directed
1476,2312,Directed
1476,1626,Directed
1476,1947,Directed
1476,1530,Directed
1476,1714,Directed
1476,2191,Directed
1476,3265,Directed
1476,3609,Directed
1476,105,Directed
1476,2339,Directed
1476,3620,Directed
1476,1853,Directed
1476,1854,Directed
1476,3882,Directed
1476,3347,Directed
1476,3697,Directed
